CustomerID,Gender,Age,SeniorCitizen,Partner,Dependents,Tenure
C05367,Male,21,0,No,No,7
C05368,Female,31,0,Yes,No,42
C05369,Female,33,0,No,Yes,48
C05370,Male,32,0,Yes,No,21
C05371,Male,38,0,Yes,Yes,56
C05372,Male,52,0,No,Yes,53
C05373,Male,60,0,No,No,26
C05374,Female,71,1,No,No,17
C05375,Male,58,0,Yes,No,53
C05376,Male,35,0,Yes,No,48
C05377,Female,28,0,No,No,13
C05378,Female,39,0,Yes,No,19
C05379,Male,63,0,No,Yes,35
C05380,Male,74,1,Yes,Yes,37
C05381,Female,40,0,Yes,No,12
C05382,Male,28,0,Yes,No,68
C05383,Male,18,0,Yes,No,28
C05384,Female,22,0,Yes,Yes,28
C05385,Female,54,0,No,No,5
C05386,Female,51,0,No,Yes,63
C05387,Male,54,0,Yes,No,17
C05388,Male,19,0,No,No,71
C05389,Male,42,0,Yes,Yes,36
C05390,Female,28,0,Yes,No,63
C05391,Female,37,0,No,No,13
C05392,Male,53,0,No,No,12
C05393,Female,33,0,No,No,57
C05394,Male,55,0,Yes,Yes,59
C05395,Male,34,0,Yes,Yes,39
C05396,Female,47,0,No,Yes,3
C05397,Male,44,0,No,Yes,68
C05398,Male,39,0,No,No,28
C05399,Male,25,0,No,No,67
C05400,Female,50,0,Yes,No,62
C05401,Male,74,1,No,No,61
C05402,Male,54,0,No,No,49
C05403,Female,60,0,Yes,Yes,48
C05404,Male,63,0,Yes,Yes,38
C05405,Male,20,0,No,No,2
C05406,Female,63,0,Yes,No,28
C05407,Female,31,0,No,Yes,52
C05408,Female,55,0,No,No,58
C05409,Male,74,1,Yes,Yes,40
C05410,Female,68,1,No,No,51
C05411,Male,41,0,No,No,2
C05412,Male,65,1,Yes,Yes,34
C05413,Male,53,0,No,No,37
C05414,Male,25,0,Yes,No,64
C05415,Male,31,0,No,No,23
C05416,Male,72,1,Yes,No,17
C05417,Male,70,1,Yes,No,26
C05418,Male,68,1,No,Yes,13
C05419,Female,39,0,Yes,Yes,40
C05420,Female,36,0,Yes,No,46
C05421,Male,63,0,Yes,No,57
C05422,Female,19,0,No,Yes,70
C05423,Female,69,1,No,No,6
C05424,Female,52,0,Yes,No,18
C05425,Male,54,0,Yes,Yes,22
C05426,Male,42,0,Yes,Yes,18
C05427,Male,73,1,No,No,59
C05428,Male,60,0,Yes,Yes,10
C05429,Male,21,0,No,No,3
C05430,Female,47,0,No,No,62
C05431,Male,66,1,No,Yes,69
C05432,Female,22,0,No,No,17
C05433,Female,60,0,Yes,Yes,24
C05434,Male,31,0,No,No,36
C05435,Female,46,0,Yes,Yes,38
C05436,Male,68,1,No,No,71
C05437,Female,46,0,Yes,No,29
C05438,Female,20,0,Yes,No,1
C05439,Female,19,0,Yes,Yes,31
C05440,Male,59,0,Yes,No,40
C05441,Male,71,1,No,No,37
C05442,Male,34,0,No,No,37
C05443,Male,71,1,Yes,No,66
C05444,Male,43,0,No,No,58
C05445,Female,21,0,No,No,18
C05446,Male,48,0,Yes,No,26
C05447,Male,73,1,Yes,No,48
C05448,Female,32,0,No,No,30
C05449,Male,72,1,Yes,No,31
C05450,Male,55,0,No,No,12
C05451,Female,40,0,Yes,Yes,19
C05452,Female,57,0,Yes,No,53
C05453,Female,40,0,No,No,60
C05454,Male,22,0,No,No,56
C05455,Female,67,1,No,No,22
C05456,Male,39,0,Yes,No,10
C05457,Male,50,0,No,Yes,12
C05458,Male,60,0,No,No,28
C05459,Female,22,0,No,No,37
C05460,Male,59,0,No,Yes,64
C05461,Male,38,0,No,Yes,64
C05462,Male,49,0,No,No,1
C05463,Male,44,0,No,No,51
C05464,Male,62,0,No,No,22
C05465,Male,28,0,No,No,15
C05466,Male,24,0,No,No,40
C05467,Female,41,0,No,Yes,3
C05468,Female,24,0,Yes,No,24
C05469,Female,31,0,Yes,No,40
C05470,Female,55,0,Yes,No,20
C05471,Female,64,0,No,No,43
C05472,Female,57,0,Yes,Yes,33
C05473,Male,36,0,Yes,No,57
C05474,Female,64,0,No,No,13
C05475,Male,41,0,Yes,No,5
C05476,Female,28,0,No,Yes,38
C05477,Male,61,0,No,Yes,19
C05478,Male,47,0,Yes,No,51
C05479,Female,39,0,Yes,No,7
C05480,Male,55,0,No,No,41
C05481,Male,59,0,No,No,71
C05482,Female,30,0,Yes,Yes,7
C05483,Male,24,0,Yes,No,22
C05484,Male,47,0,No,No,60
C05485,Female,20,0,No,Yes,38
C05486,Female,54,0,No,No,13
C05487,Male,43,0,Yes,Yes,16
C05488,Male,30,0,No,No,55
C05489,Female,52,0,No,No,62
C05490,Male,39,0,Yes,Yes,26
C05491,Male,40,0,No,No,34
C05492,Male,30,0,No,No,56
C05493,Female,56,0,No,Yes,13
C05494,Male,69,1,No,No,15
C05495,Male,53,0,Yes,No,55
C05496,Male,31,0,No,No,14
C05497,Male,65,1,Yes,Yes,55
C05498,Female,24,0,No,No,36
C05499,Male,34,0,Yes,Yes,71
C05500,Male,20,0,Yes,Yes,3
C05501,Male,66,1,No,Yes,68
C05502,Female,20,0,Yes,Yes,16
C05503,Female,49,0,No,No,3
C05504,Female,28,0,Yes,No,52
C05505,Male,30,0,Yes,No,38
C05506,Male,52,0,Yes,No,60
C05507,Male,63,0,Yes,Yes,8
C05508,Male,19,0,Yes,No,6
C05509,Female,27,0,Yes,No,41
C05510,Female,34,0,No,Yes,63
C05511,Male,71,1,No,No,29
C05512,Female,21,0,Yes,Yes,57
C05513,Female,28,0,Yes,No,65
C05514,Male,41,0,Yes,No,62
C05515,Female,36,0,Yes,Yes,37
C05516,Male,20,0,Yes,No,50
C05517,Male,48,0,No,No,38
C05518,Male,52,0,No,Yes,48
C05519,Female,28,0,No,No,41
C05520,Female,57,0,No,No,38
C05521,Male,21,0,No,Yes,32
C05522,Female,59,0,Yes,Yes,47
C05523,Male,32,0,Yes,No,54
C05524,Male,30,0,No,No,66
C05525,Male,29,0,Yes,No,44
C05526,Female,67,1,Yes,No,8
C05527,Female,46,0,No,No,42
C05528,Male,57,0,Yes,No,23
C05529,Female,29,0,Yes,No,2
C05530,Female,21,0,No,Yes,6
C05531,Female,20,0,Yes,Yes,42
C05532,Male,43,0,Yes,Yes,68
C05533,Female,36,0,Yes,No,36
C05534,Male,61,0,Yes,No,32
C05535,Male,62,0,No,No,7
C05536,Male,35,0,No,No,48
C05537,Female,42,0,Yes,No,4
C05538,Female,39,0,Yes,Yes,60
C05539,Female,56,0,Yes,No,58
C05540,Female,53,0,No,No,71
C05541,Female,55,0,Yes,No,21
C05542,Female,21,0,Yes,No,12
C05543,Female,37,0,No,Yes,22
C05544,Female,73,1,No,No,57
C05545,Female,37,0,No,No,16
C05546,Female,27,0,No,No,64
C05547,Male,29,0,No,No,11
C05548,Male,19,0,No,No,4
C05549,Female,62,0,No,Yes,16
C05550,Male,18,0,Yes,No,54
C05551,Female,51,0,Yes,Yes,43
C05552,Female,40,0,Yes,Yes,26
C05553,Female,23,0,No,Yes,47
C05554,Female,68,1,No,No,47
C05555,Male,60,0,No,No,40
C05556,Male,64,0,Yes,No,37
C05557,Female,71,1,No,No,8
C05558,Female,69,1,Yes,Yes,19
C05559,Male,57,0,Yes,No,38
C05560,Female,48,0,No,No,10
C05561,Male,57,0,No,Yes,34
C05562,Female,43,0,No,No,9
C05563,Female,28,0,Yes,No,56
C05564,Female,39,0,Yes,No,8
C05565,Male,44,0,Yes,No,7
C05566,Male,20,0,Yes,No,46
C05567,Female,66,1,No,No,16
C05568,Female,69,1,Yes,No,25
C05569,Male,41,0,Yes,Yes,23
C05570,Male,46,0,Yes,No,16
C05571,Female,65,1,No,No,55
C05572,Male,43,0,No,No,50
C05573,Female,57,0,Yes,No,17
C05574,Male,47,0,Yes,Yes,49
C05575,Male,33,0,No,No,51
C05576,Male,63,0,No,No,39
C05577,Female,28,0,Yes,No,42
C05578,Female,30,0,Yes,Yes,67
C05579,Male,57,0,No,Yes,33
C05580,Male,58,0,No,No,28
C05581,Female,72,1,Yes,No,39
C05582,Male,58,0,Yes,No,60
C05583,Female,19,0,Yes,No,51
C05584,Female,66,1,Yes,No,6
C05585,Male,41,0,Yes,Yes,33
C05586,Male,18,0,Yes,No,53
C05587,Female,51,0,Yes,No,16
C05588,Male,27,0,Yes,Yes,71
C05589,Female,41,0,No,No,58
C05590,Male,44,0,Yes,Yes,61
C05591,Female,22,0,No,No,6
C05592,Male,66,1,Yes,Yes,42
C05593,Female,47,0,No,No,38
C05594,Female,73,1,No,No,45
C05595,Male,44,0,No,Yes,61
C05596,Female,51,0,Yes,No,26
C05597,Female,64,0,Yes,No,38
C05598,Female,30,0,No,No,49
C05599,Male,69,1,Yes,No,54
C05600,Male,28,0,Yes,No,55
C05601,Male,74,1,Yes,No,24
C05602,Female,54,0,No,No,71
C05603,Female,47,0,No,No,1
C05604,Male,29,0,Yes,No,35
C05605,Male,50,0,No,No,44
C05606,Female,49,0,No,No,5
C05607,Female,74,1,Yes,No,33
C05608,Male,65,1,Yes,No,43
C05609,Male,45,0,Yes,No,44
C05610,Female,40,0,No,No,9
C05611,Female,40,0,No,No,20
C05612,Female,39,0,No,No,18
C05613,Female,18,0,No,Yes,46
C05614,Male,20,0,Yes,No,24
C05615,Male,60,0,No,Yes,41
C05616,Male,32,0,No,No,52
C05617,Male,41,0,No,Yes,57
C05618,Male,57,0,Yes,Yes,14
C05619,Male,52,0,Yes,Yes,65
C05620,Male,38,0,Yes,Yes,12
C05621,Female,60,0,Yes,No,2
C05622,Male,27,0,No,Yes,4
C05623,Female,44,0,No,Yes,15
C05624,Male,24,0,No,No,63
C05625,Male,48,0,Yes,No,15
C05626,Female,23,0,Yes,No,50
C05627,Female,71,1,Yes,No,30
C05628,Female,55,0,No,Yes,3
C05629,Male,31,0,No,No,32
C05630,Male,52,0,No,No,3
C05631,Male,37,0,No,No,34
C05632,Female,47,0,No,No,40
C05633,Male,27,0,Yes,No,38
C05634,Male,46,0,Yes,No,21
C05635,Male,24,0,Yes,No,55
C05636,Female,26,0,Yes,No,43
C05637,Female,51,0,No,Yes,19
C05638,Female,46,0,Yes,No,31
C05639,Female,34,0,No,No,8
C05640,Female,21,0,No,No,66
C05641,Female,42,0,No,No,54
C05642,Male,70,1,No,No,21
C05643,Female,58,0,Yes,No,48
C05644,Male,21,0,No,No,49
C05645,Male,71,1,Yes,Yes,44
C05646,Male,42,0,No,No,4
C05647,Male,50,0,No,Yes,63
C05648,Female,18,0,Yes,No,68
C05649,Female,35,0,Yes,No,70
C05650,Female,62,0,No,No,70
C05651,Female,36,0,No,No,66
C05652,Male,27,0,No,No,53
C05653,Female,23,0,Yes,No,5
C05654,Female,70,1,No,No,34
C05655,Male,64,0,No,No,18
C05656,Female,20,0,Yes,No,16
C05657,Female,70,1,No,Yes,59
C05658,Female,64,0,No,Yes,58
C05659,Female,38,0,No,No,38
C05660,Female,55,0,Yes,No,53
C05661,Female,32,0,Yes,No,10
C05662,Male,32,0,No,No,16
C05663,Female,58,0,No,Yes,62
C05664,Male,29,0,Yes,No,33
C05665,Male,38,0,No,No,39
C05666,Female,38,0,Yes,No,33
C05667,Male,26,0,No,No,15
C05668,Female,65,1,Yes,Yes,59
C05669,Male,56,0,Yes,No,54
C05670,Male,67,1,No,No,49
C05671,Male,47,0,Yes,No,26
C05672,Male,27,0,No,Yes,46
C05673,Female,33,0,No,No,68
C05674,Male,38,0,Yes,No,47
C05675,Female,71,1,No,No,36
C05676,Female,31,0,No,No,20
C05677,Male,57,0,No,Yes,38
C05678,Female,24,0,No,Yes,27
C05679,Male,72,1,Yes,Yes,44
C05680,Male,54,0,Yes,Yes,4
C05681,Female,42,0,Yes,Yes,14
C05682,Female,37,0,No,Yes,56
C05683,Female,38,0,Yes,No,28
C05684,Male,30,0,Yes,No,31
C05685,Male,52,0,No,No,39
C05686,Female,67,1,Yes,No,32
C05687,Female,31,0,No,Yes,54
C05688,Female,60,0,Yes,No,18
C05689,Male,50,0,Yes,No,54
C05690,Female,62,0,Yes,Yes,15
C05691,Male,61,0,Yes,No,27
C05692,Male,20,0,No,No,42
C05693,Male,19,0,Yes,No,63
C05694,Male,70,1,No,No,17
C05695,Female,26,0,No,Yes,42
C05696,Male,50,0,Yes,Yes,5
C05697,Female,60,0,No,Yes,6
C05698,Male,46,0,No,No,55
C05699,Female,18,0,Yes,No,52
C05700,Male,18,0,No,No,27
C05701,Male,56,0,Yes,No,45
C05702,Male,69,1,No,No,27
C05703,Female,37,0,Yes,Yes,20
C05704,Male,49,0,No,No,31
C05705,Female,71,1,No,Yes,23
C05706,Female,65,1,No,No,58
C05707,Male,48,0,No,No,30
C05708,Female,55,0,Yes,No,23
C05709,Male,72,1,No,No,39
C05710,Male,63,0,Yes,No,54
C05711,Male,41,0,Yes,Yes,20
C05712,Female,57,0,Yes,No,67
C05713,Female,36,0,No,No,33
C05714,Male,70,1,No,Yes,47
C05715,Male,23,0,Yes,Yes,68
C05716,Female,30,0,No,No,31
C05717,Male,37,0,No,No,15
C05718,Female,29,0,Yes,No,54
C05719,Female,51,0,Yes,No,1
C05720,Male,58,0,No,Yes,33
C05721,Female,68,1,No,Yes,70
C05722,Male,46,0,Yes,No,30
C05723,Female,53,0,No,Yes,49
C05724,Male,52,0,Yes,No,38
C05725,Female,18,0,No,No,16
C05726,Female,58,0,Yes,No,23
C05727,Male,19,0,Yes,Yes,38
C05728,Male,49,0,Yes,No,8
C05729,Female,74,1,No,No,30
C05730,Female,62,0,Yes,Yes,30
C05731,Male,46,0,Yes,No,60
C05732,Male,36,0,Yes,No,9
C05733,Male,65,1,No,No,60
C05734,Female,66,1,Yes,Yes,30
C05735,Female,38,0,Yes,No,47
C05736,Male,24,0,Yes,No,40
C05737,Male,51,0,No,Yes,22
C05738,Male,54,0,Yes,No,67
C05739,Male,71,1,Yes,Yes,16
C05740,Female,68,1,No,No,3
C05741,Female,31,0,No,Yes,54
C05742,Female,32,0,No,Yes,45
C05743,Male,74,1,Yes,No,64
C05744,Male,36,0,No,Yes,33
C05745,Male,44,0,No,Yes,2
C05746,Male,35,0,No,Yes,2
C05747,Female,40,0,No,No,31
C05748,Male,50,0,No,Yes,18
C05749,Female,34,0,No,No,66
C05750,Male,41,0,Yes,No,9
C05751,Female,38,0,No,No,63
C05752,Male,24,0,No,No,16
C05753,Male,62,0,No,Yes,9
C05754,Male,68,1,Yes,No,20
C05755,Female,46,0,Yes,No,11
C05756,Female,29,0,No,No,29
C05757,Female,54,0,No,No,24
C05758,Female,48,0,Yes,No,38
C05759,Male,49,0,No,No,39
C05760,Male,51,0,Yes,No,1
C05761,Male,58,0,No,No,9
C05762,Male,20,0,No,Yes,12
C05763,Male,23,0,No,Yes,14
C05764,Male,23,0,Yes,No,7
C05765,Female,26,0,Yes,No,23
C05766,Male,73,1,Yes,No,40
C05767,Male,59,0,No,No,22
C05768,Male,55,0,No,No,24
C05769,Female,57,0,No,No,34
C05770,Female,19,0,No,No,39
C05771,Female,30,0,Yes,No,24
C05772,Male,63,0,Yes,No,16
C05773,Male,44,0,No,No,30
C05774,Male,46,0,No,No,2
C05775,Female,60,0,Yes,No,35
C05776,Male,22,0,No,Yes,67
C05777,Male,63,0,No,No,29
C05778,Male,56,0,Yes,Yes,8
C05779,Male,41,0,Yes,No,51
C05780,Male,46,0,No,No,10
C05781,Female,22,0,Yes,No,14
C05782,Female,29,0,Yes,No,11
C05783,Male,32,0,No,No,63
C05784,Male,68,1,No,Yes,70
C05785,Female,24,0,Yes,No,41
C05786,Female,34,0,Yes,Yes,44
C05787,Female,25,0,No,Yes,46
C05788,Female,34,0,Yes,No,44
C05789,Male,18,0,No,No,39
C05790,Male,33,0,No,No,71
C05791,Male,59,0,Yes,No,53
C05792,Male,61,0,No,No,7
C05793,Male,39,0,Yes,No,28
C05794,Male,58,0,No,No,70
C05795,Female,53,0,No,Yes,29
C05796,Female,69,1,Yes,No,15
C05797,Female,63,0,Yes,No,62
C05798,Male,31,0,No,No,45
C05799,Male,51,0,Yes,No,40
C05800,Female,62,0,Yes,No,30
C05801,Female,35,0,Yes,No,9
C05802,Female,50,0,Yes,No,28
C05803,Female,40,0,No,No,32
C05804,Male,35,0,Yes,No,67
C05805,Female,29,0,Yes,No,22
C05806,Male,20,0,Yes,No,11
C05807,Male,60,0,No,No,31
C05808,Female,64,0,No,Yes,71
C05809,Male,55,0,No,Yes,35
C05810,Male,31,0,No,No,27
C05811,Male,19,0,No,Yes,48
C05812,Male,54,0,Yes,No,47
C05813,Male,29,0,Yes,Yes,22
C05814,Male,49,0,Yes,Yes,69
C05815,Male,73,1,Yes,No,43
C05816,Female,18,0,No,No,5
C05817,Male,50,0,Yes,No,29
C05818,Female,74,1,No,Yes,66
C05819,Male,37,0,Yes,Yes,28
C05820,Female,64,0,Yes,Yes,41
C05821,Male,65,1,Yes,No,44
C05822,Male,45,0,Yes,Yes,51
C05823,Male,35,0,Yes,No,62
C05824,Female,56,0,No,Yes,11
C05825,Female,53,0,No,No,37
C05826,Female,45,0,No,No,38
C05827,Female,28,0,No,No,11
C05828,Female,60,0,No,Yes,48
C05829,Male,30,0,No,Yes,9
C05830,Male,25,0,Yes,No,33
C05831,Female,21,0,Yes,No,24
C05832,Female,43,0,Yes,No,12
C05833,Male,24,0,No,No,59
C05834,Female,37,0,No,Yes,18
C05835,Female,31,0,No,No,19
C05836,Male,44,0,No,Yes,61
C05837,Female,62,0,Yes,Yes,63
C05838,Female,43,0,No,No,3
C05839,Male,49,0,No,No,20
C05840,Female,26,0,No,No,51
C05841,Female,24,0,Yes,No,56
C05842,Female,73,1,Yes,No,71
C05843,Female,53,0,Yes,No,40
C05844,Female,18,0,No,Yes,1
C05845,Female,50,0,Yes,Yes,63
C05846,Female,18,0,Yes,No,12
C05847,Male,22,0,No,Yes,9
C05848,Male,39,0,No,No,48
C05849,Male,55,0,No,No,43
C05850,Male,53,0,No,No,5
C05851,Female,63,0,No,Yes,13
C05852,Female,28,0,Yes,No,42
C05853,Male,28,0,No,No,19
C05854,Male,48,0,Yes,No,49
C05855,Female,67,1,Yes,Yes,30
C05856,Male,59,0,No,No,42
C05857,Female,56,0,No,No,34
C05858,Male,23,0,No,No,26
C05859,Male,68,1,No,No,25
C05860,Male,74,1,No,No,50
C05861,Male,51,0,Yes,No,37
C05862,Female,37,0,Yes,No,43
C05863,Male,55,0,Yes,Yes,41
C05864,Male,54,0,Yes,Yes,15
C05865,Male,70,1,Yes,No,65
C05866,Male,24,0,No,No,40
C05867,Female,47,0,Yes,Yes,51
C05868,Female,58,0,No,Yes,63
C05869,Female,37,0,No,Yes,66
C05870,Female,65,1,Yes,Yes,48
C05871,Male,21,0,No,Yes,56
C05872,Male,24,0,Yes,No,34
C05873,Female,63,0,No,Yes,53
C05874,Female,25,0,No,No,23
C05875,Female,41,0,Yes,No,51
C05876,Male,34,0,Yes,Yes,7
C05877,Female,57,0,No,No,65
C05878,Female,18,0,Yes,No,18
C05879,Male,38,0,No,Yes,47
C05880,Male,74,1,Yes,No,1
C05881,Female,39,0,No,No,12
C05882,Male,52,0,Yes,Yes,71
C05883,Female,74,1,Yes,No,60
C05884,Female,52,0,Yes,No,16
C05885,Male,61,0,Yes,Yes,10
C05886,Male,72,1,No,No,58
C05887,Female,53,0,No,Yes,71
C05888,Male,65,1,Yes,Yes,12
C05889,Female,46,0,Yes,Yes,48
C05890,Male,64,0,Yes,No,21
C05891,Male,54,0,No,No,53
C05892,Female,37,0,No,No,30
C05893,Female,49,0,No,No,9
C05894,Female,37,0,No,No,24
C05895,Female,40,0,Yes,Yes,39
C05896,Female,34,0,Yes,No,57
C05897,Female,45,0,No,No,2
C05898,Female,37,0,Yes,No,68
C05899,Male,53,0,Yes,No,47
C05900,Male,39,0,Yes,No,63
C05901,Female,45,0,No,No,67
C05902,Female,25,0,No,No,11
C05903,Female,40,0,No,No,7
C05904,Female,38,0,Yes,No,56
C05905,Female,72,1,Yes,No,14
C05906,Female,43,0,Yes,Yes,11
C05907,Male,19,0,No,Yes,34
C05908,Male,35,0,Yes,Yes,65
C05909,Male,59,0,No,No,57
C05910,Female,27,0,No,Yes,37
C05911,Female,27,0,No,No,14
C05912,Male,39,0,No,No,24
C05913,Male,38,0,Yes,No,49
C05914,Male,45,0,No,No,12
C05915,Male,19,0,Yes,Yes,38
C05916,Male,59,0,No,No,1
C05917,Male,30,0,No,No,24
C05918,Female,58,0,No,No,18
C05919,Female,50,0,Yes,No,49
C05920,Male,29,0,No,No,65
C05921,Male,44,0,No,No,11
C05922,Female,20,0,No,No,57
C05923,Female,58,0,No,No,47
C05924,Female,35,0,No,No,69
C05925,Female,39,0,Yes,No,65
C05926,Male,26,0,Yes,No,8
C05927,Female,38,0,Yes,No,53
C05928,Female,40,0,No,No,43
C05929,Female,30,0,No,Yes,9
C05930,Female,73,1,Yes,Yes,19
C05931,Male,33,0,Yes,No,66
C05932,Male,28,0,No,No,39
C05933,Female,49,0,No,No,25
C05934,Male,36,0,No,Yes,23
C05935,Male,43,0,Yes,No,60
C05936,Male,59,0,No,No,21
C05937,Female,22,0,Yes,No,12
C05938,Male,47,0,Yes,No,41
C05939,Male,19,0,No,Yes,71
C05940,Female,20,0,Yes,No,14
C05941,Female,23,0,No,No,19
C05942,Male,27,0,Yes,No,34
C05943,Female,37,0,Yes,Yes,15
C05944,Female,71,1,No,No,47
C05945,Male,69,1,Yes,Yes,19
C05946,Male,23,0,Yes,No,10
C05947,Female,74,1,Yes,No,19
C05948,Male,54,0,Yes,No,67
C05949,Male,49,0,No,No,67
C05950,Female,63,0,Yes,No,36
C05951,Male,45,0,No,Yes,29
C05952,Male,33,0,No,No,59
C05953,Male,48,0,No,Yes,14
C05954,Male,59,0,No,No,47
C05955,Male,56,0,No,No,49
C05956,Male,27,0,No,Yes,51
C05957,Female,71,1,Yes,No,16
C05958,Female,34,0,No,Yes,51
C05959,Female,64,0,Yes,Yes,44
C05960,Male,35,0,No,No,63
C05961,Male,21,0,No,Yes,13
C05962,Male,74,1,Yes,Yes,44
C05963,Female,51,0,Yes,No,59
C05964,Female,30,0,Yes,No,20
C05965,Female,18,0,Yes,No,53
C05966,Female,25,0,No,No,8
C05967,Female,27,0,Yes,Yes,51
C05968,Male,70,1,No,No,44
C05969,Male,28,0,No,No,14
C05970,Female,27,0,Yes,Yes,5
C05971,Female,65,1,Yes,No,53
C05972,Male,68,1,Yes,No,18
C05973,Male,29,0,No,Yes,36
C05974,Female,55,0,Yes,Yes,5
C05975,Female,48,0,Yes,No,69
C05976,Female,50,0,No,No,39
C05977,Female,35,0,No,Yes,67
C05978,Female,60,0,Yes,No,12
C05979,Female,68,1,No,Yes,15
C05980,Male,59,0,No,No,44
C05981,Male,69,1,No,Yes,43
C05982,Female,24,0,Yes,No,57
C05983,Male,55,0,No,No,66
C05984,Male,74,1,Yes,No,59
C05985,Female,48,0,Yes,Yes,10
C05986,Male,71,1,Yes,No,22
C05987,Male,37,0,No,No,65
C05988,Male,69,1,No,Yes,39
C05989,Male,71,1,No,No,62
C05990,Female,53,0,No,No,40
C05991,Female,58,0,Yes,No,4
C05992,Female,47,0,Yes,No,34
C05993,Female,36,0,No,No,59
C05994,Female,48,0,Yes,No,47
C05995,Male,72,1,Yes,No,10
C05996,Male,18,0,No,Yes,15
C05997,Male,29,0,Yes,No,61
C05998,Male,46,0,Yes,Yes,70
C05999,Female,37,0,No,No,54
C06000,Male,53,0,No,Yes,7
C06001,Male,38,0,No,No,44
C06002,Male,55,0,Yes,No,59
C06003,Male,24,0,No,No,46
C06004,Female,36,0,No,Yes,43
C06005,Male,57,0,Yes,No,34
C06006,Male,44,0,No,No,18
C06007,Male,58,0,No,No,20
C06008,Male,54,0,No,No,53
C06009,Female,36,0,Yes,Yes,5
C06010,Male,42,0,No,No,6
C06011,Male,72,1,Yes,No,29
C06012,Male,72,1,Yes,No,55
C06013,Male,20,0,Yes,Yes,47
C06014,Male,58,0,Yes,Yes,42
C06015,Female,45,0,Yes,Yes,38
C06016,Male,18,0,No,No,8
C06017,Male,54,0,No,No,24
C06018,Male,19,0,Yes,No,6
C06019,Male,36,0,No,Yes,54
C06020,Male,57,0,No,Yes,54
C06021,Female,64,0,Yes,No,19
C06022,Male,41,0,No,Yes,21
C06023,Female,64,0,No,No,23
C06024,Female,65,1,No,No,64
C06025,Male,43,0,No,No,35
C06026,Female,27,0,No,Yes,55
C06027,Male,55,0,No,Yes,32
C06028,Female,18,0,Yes,No,50
C06029,Male,68,1,Yes,Yes,38
C06030,Male,40,0,No,No,20
C06031,Male,61,0,Yes,No,63
C06032,Female,59,0,Yes,No,51
C06033,Female,44,0,Yes,Yes,55
C06034,Male,73,1,No,No,68
C06035,Female,63,0,No,No,18
C06036,Female,68,1,Yes,Yes,7
C06037,Female,23,0,Yes,No,42
C06038,Male,45,0,Yes,No,24
C06039,Female,72,1,Yes,Yes,31
C06040,Male,64,0,No,No,17
C06041,Male,43,0,Yes,Yes,29
C06042,Male,22,0,No,Yes,28
C06043,Female,34,0,Yes,Yes,25
C06044,Female,50,0,Yes,No,53
C06045,Female,54,0,No,No,43
C06046,Female,70,1,Yes,No,34
C06047,Male,23,0,Yes,No,9
C06048,Male,40,0,Yes,Yes,41
C06049,Female,33,0,No,No,13
C06050,Female,72,1,Yes,No,23
C06051,Male,27,0,No,No,30
C06052,Male,30,0,No,No,11
C06053,Female,34,0,No,No,28
C06054,Male,24,0,No,No,19
C06055,Female,54,0,No,No,61
C06056,Female,47,0,No,No,62
C06057,Male,49,0,Yes,Yes,1
C06058,Male,69,1,No,No,43
C06059,Female,42,0,No,No,46
C06060,Male,35,0,Yes,No,27
C06061,Male,39,0,No,No,34
C06062,Male,63,0,Yes,No,57
C06063,Female,48,0,No,Yes,27
C06064,Female,27,0,Yes,Yes,5
C06065,Male,57,0,Yes,No,27
C06066,Female,60,0,Yes,No,19
C06067,Male,32,0,Yes,No,28
C06068,Male,49,0,Yes,No,17
C06069,Male,50,0,Yes,No,11
C06070,Male,27,0,No,Yes,70
C06071,Female,18,0,Yes,Yes,10
C06072,Female,58,0,No,Yes,51
C06073,Male,53,0,No,No,51
C06074,Female,58,0,Yes,Yes,44
C06075,Female,39,0,Yes,No,65
C06076,Female,47,0,Yes,No,1
C06077,Male,73,1,Yes,No,22
C06078,Male,30,0,No,Yes,14
C06079,Male,55,0,No,No,41
C06080,Male,25,0,No,No,46
C06081,Male,21,0,Yes,No,64
C06082,Male,72,1,No,No,27
C06083,Male,25,0,Yes,No,17
C06084,Female,55,0,No,No,66
C06085,Female,47,0,No,No,48
C06086,Female,64,0,Yes,Yes,55
C06087,Male,49,0,No,No,32
C06088,Female,57,0,No,No,32
C06089,Female,68,1,No,No,28
C06090,Female,65,1,Yes,No,54
C06091,Female,59,0,No,No,15
C06092,Female,27,0,Yes,No,70
C06093,Female,27,0,Yes,No,13
C06094,Female,46,0,No,Yes,33
C06095,Female,55,0,Yes,No,23
C06096,Female,56,0,Yes,Yes,46
C06097,Female,62,0,No,Yes,49
C06098,Male,23,0,Yes,No,66
C06099,Female,27,0,No,Yes,57
C06100,Male,26,0,No,Yes,18
C06101,Female,48,0,Yes,No,15
C06102,Female,54,0,No,No,63
C06103,Female,24,0,No,No,35
C06104,Male,67,1,No,No,7
C06105,Female,35,0,No,No,59
C06106,Male,55,0,No,No,47
C06107,Male,60,0,No,Yes,2
C06108,Male,20,0,Yes,Yes,56
C06109,Female,67,1,Yes,Yes,44
C06110,Male,73,1,No,No,44
C06111,Male,72,1,No,Yes,62
C06112,Female,25,0,No,No,36
C06113,Female,40,0,Yes,No,33
C06114,Male,31,0,No,No,44
C06115,Female,43,0,Yes,No,15
C06116,Male,73,1,Yes,No,11
C06117,Female,61,0,No,No,60
