CustomerID,PhoneService,InternetService,OnlineBackup,TechSupport,StreamingTV,Contract,PaperlessBilling
C06224,Yes,Fiber optic,Yes,No internet service,No,Month-to-month,No
C06225,Yes,Fiber optic,No,No internet service,Yes,Two year,No
C06226,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,Yes
C06227,No,Fiber optic,No,No internet service,No,Month-to-month,No
C06228,Yes,Fiber optic,No,Yes,No internet service,One year,Yes
C06229,No,DSL,No internet service,Yes,Yes,One year,No
C06230,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes
C06231,Yes,No,No internet service,Yes,Yes,Month-to-month,No
C06232,Yes,DSL,No,No internet service,Yes,Month-to-month,No
C06233,Yes,DSL,No,No,Yes,Month-to-month,Yes
C06234,Yes,Fiber optic,No internet service,Yes,Yes,Month-to-month,No
C06235,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,Yes
C06236,Yes,No,No,No,Yes,Two year,No
C06237,Yes,DSL,No,No,Yes,Two year,No
C06238,Yes,No,Yes,No internet service,No,Two year,Yes
C06239,Yes,Fiber optic,No,No,Yes,Month-to-month,No
C06240,Yes,Fiber optic,No,No,Yes,Month-to-month,No
C06241,Yes,Fiber optic,No,Yes,No,Month-to-month,No
C06242,Yes,DSL,No internet service,No,No,One year,Yes
C06243,Yes,DSL,No,No,No,One year,Yes
C06244,Yes,No,No,No,No internet service,Month-to-month,Yes
C06245,Yes,DSL,No,Yes,Yes,Two year,No
C06246,Yes,DSL,No,No,No,Month-to-month,Yes
C06247,Yes,DSL,No internet service,Yes,No,Month-to-month,Yes
C06248,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes
C06249,Yes,DSL,Yes,No,Yes,Month-to-month,No
C06250,Yes,Fiber optic,No internet service,Yes,Yes,Month-to-month,No
C06251,Yes,Fiber optic,No internet service,No,No,Two year,Yes
C06252,Yes,No,Yes,No internet service,Yes,One year,No
C06253,No,No,No,No,No internet service,Month-to-month,Yes
C06254,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,No
C06255,Yes,DSL,No,No internet service,No,Month-to-month,No
C06256,Yes,DSL,No internet service,No internet service,No,Two year,Yes
C06257,Yes,DSL,No internet service,No,No internet service,Two year,Yes
C06258,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes
C06259,Yes,Fiber optic,Yes,Yes,Yes,Two year,No
C06260,Yes,Fiber optic,Yes,No internet service,No,Month-to-month,Yes
C06261,Yes,Fiber optic,No internet service,No internet service,Yes,Two year,No
C06262,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes
C06263,Yes,DSL,No,No,Yes,Two year,No
C06264,Yes,No,No,Yes,No internet service,Two year,Yes
C06265,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes
C06266,Yes,DSL,Yes,Yes,Yes,Month-to-month,No
C06267,Yes,Fiber optic,No internet service,No,No,Month-to-month,Yes
C06268,Yes,No,No,No,Yes,Month-to-month,No
C06269,Yes,No,No,Yes,No internet service,Month-to-month,No
C06270,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,Yes
C06271,Yes,DSL,Yes,No,Yes,Month-to-month,No
C06272,Yes,No,No,No,No internet service,Month-to-month,Yes
C06273,Yes,Fiber optic,Yes,Yes,Yes,Two year,Yes
C06274,Yes,Fiber optic,Yes,No,No internet service,Month-to-month,No
C06275,No,DSL,Yes,Yes,No,Month-to-month,Yes
C06276,Yes,No,No,No,No,Month-to-month,No
C06277,No,Fiber optic,Yes,No,Yes,Two year,Yes
C06278,Yes,Fiber optic,Yes,Yes,No,Month-to-month,No
C06279,Yes,Fiber optic,No internet service,No internet service,No,Month-to-month,Yes
C06280,Yes,Fiber optic,No,No,No,Month-to-month,No
C06281,Yes,Fiber optic,No internet service,No,No,Month-to-month,No
C06282,Yes,Fiber optic,No internet service,No internet service,No,Two year,No
C06283,Yes,Fiber optic,No,No internet service,No,Month-to-month,No
C06284,No,No,No,No,No,Month-to-month,No
C06285,No,Fiber optic,No internet service,Yes,No,Month-to-month,Yes
C06286,Yes,DSL,No,No,No internet service,Month-to-month,Yes
C06287,Yes,DSL,Yes,No,No,Month-to-month,Yes
C06288,No,Fiber optic,Yes,No,Yes,Month-to-month,Yes
C06289,Yes,DSL,No internet service,No,No internet service,One year,Yes
C06290,Yes,Fiber optic,Yes,No internet service,No internet service,Month-to-month,No
C06291,Yes,Fiber optic,No internet service,No,No internet service,Month-to-month,Yes
C06292,Yes,Fiber optic,No,No internet service,Yes,One year,No
C06293,Yes,DSL,No,No internet service,Yes,One year,No
C06294,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,No
C06295,Yes,DSL,No,Yes,No internet service,Two year,Yes
C06296,Yes,Fiber optic,Yes,No,No,Two year,Yes
C06297,Yes,DSL,No,No internet service,Yes,Two year,No
C06298,Yes,No,No,No,Yes,Month-to-month,Yes
C06299,Yes,Fiber optic,No,No,No internet service,Two year,No
C06300,Yes,No,No,Yes,Yes,One year,Yes
C06301,Yes,No,No,No,No,One year,No
C06302,Yes,No,No,No,Yes,One year,No
C06303,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes
C06304,Yes,DSL,Yes,No,No,One year,Yes
C06305,Yes,DSL,No internet service,Yes,Yes,One year,No
C06306,Yes,Fiber optic,No,No,Yes,Two year,Yes
C06307,Yes,Fiber optic,No,No internet service,No,Month-to-month,Yes
C06308,Yes,Fiber optic,No,No,Yes,Two year,No
C06309,Yes,Fiber optic,No,Yes,No internet service,Month-to-month,Yes
C06310,No,DSL,Yes,No internet service,No,Two year,Yes
C06311,Yes,DSL,No,Yes,Yes,One year,No
C06312,Yes,Fiber optic,No,No,Yes,One year,Yes
C06313,Yes,Fiber optic,Yes,No internet service,No,One year,No
C06314,Yes,No,Yes,No internet service,No,Two year,No
C06315,Yes,Fiber optic,No internet service,Yes,No,Month-to-month,Yes
C06316,Yes,DSL,No internet service,No internet service,No,Month-to-month,No
C06317,Yes,DSL,No,No internet service,No,Two year,Yes
C06318,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,No
C06319,Yes,Fiber optic,No,No,Yes,One year,No
C06320,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,Yes
C06321,Yes,Fiber optic,No,No,Yes,Two year,Yes
C06322,Yes,No,No internet service,No,No,Two year,No
C06323,Yes,Fiber optic,No,No,Yes,Month-to-month,No
C06324,Yes,DSL,No,No,Yes,One year,Yes
C06325,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No
C06326,Yes,DSL,No,No,No internet service,One year,Yes
C06327,Yes,DSL,No internet service,Yes,Yes,Month-to-month,No
C06328,Yes,Fiber optic,Yes,No internet service,No,Month-to-month,No
C06329,No,Fiber optic,Yes,No internet service,No internet service,Month-to-month,Yes
C06330,Yes,DSL,No internet service,No,No internet service,Month-to-month,Yes
C06331,Yes,Fiber optic,No internet service,No,No internet service,One year,No
C06332,Yes,Fiber optic,Yes,No internet service,No,Month-to-month,Yes
C06333,Yes,DSL,No,No,Yes,Two year,No
C06334,Yes,Fiber optic,Yes,No,No,Two year,Yes
C06335,No,DSL,Yes,Yes,No,One year,Yes
C06336,Yes,Fiber optic,Yes,No internet service,No,Two year,No
C06337,No,Fiber optic,No,Yes,No,Two year,No
C06338,Yes,Fiber optic,Yes,No internet service,Yes,One year,No
C06339,Yes,Fiber optic,No internet service,No,Yes,One year,No
C06340,Yes,Fiber optic,Yes,No,No,Month-to-month,No
C06341,Yes,DSL,Yes,No,No internet service,Two year,No
C06342,Yes,Fiber optic,Yes,No,No,One year,Yes
C06343,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,No
C06344,Yes,DSL,No internet service,No,No internet service,Month-to-month,Yes
C06345,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes
C06346,Yes,DSL,No,No internet service,No internet service,One year,No
C06347,Yes,Fiber optic,Yes,No,No internet service,Two year,No
C06348,No,Fiber optic,Yes,Yes,No,Month-to-month,Yes
C06349,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes
C06350,Yes,No,Yes,No,No,Two year,Yes
C06351,Yes,Fiber optic,No internet service,No internet service,No internet service,Month-to-month,Yes
C06352,Yes,No,No,No,Yes,One year,Yes
C06353,Yes,Fiber optic,No internet service,Yes,No internet service,Month-to-month,Yes
C06354,Yes,Fiber optic,No internet service,No,No,Month-to-month,Yes
C06355,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes
C06356,Yes,No,No,No internet service,No,Month-to-month,No
C06357,Yes,Fiber optic,Yes,No,Yes,One year,Yes
C06358,Yes,No,Yes,No,No,Month-to-month,Yes
C06359,Yes,Fiber optic,Yes,No internet service,No,Two year,Yes
C06360,Yes,No,Yes,Yes,Yes,Two year,No
C06361,Yes,Fiber optic,Yes,No internet service,No,Two year,No
C06362,Yes,DSL,No,Yes,No,Month-to-month,No
C06363,Yes,DSL,No,No,No internet service,Month-to-month,Yes
C06364,Yes,Fiber optic,No,Yes,No internet service,Month-to-month,No
C06365,Yes,DSL,No,No internet service,Yes,One year,No
C06366,Yes,DSL,Yes,No,Yes,Month-to-month,Yes
C06367,Yes,Fiber optic,Yes,No internet service,Yes,Two year,No
C06368,Yes,Fiber optic,No,No internet service,No,One year,No
C06369,Yes,DSL,No internet service,Yes,Yes,Month-to-month,No
C06370,Yes,Fiber optic,No,Yes,No,Month-to-month,No
C06371,Yes,Fiber optic,No internet service,No internet service,No internet service,One year,Yes
C06372,Yes,Fiber optic,No,No,No,Two year,Yes
C06373,Yes,Fiber optic,No internet service,No internet service,No,Month-to-month,Yes
C06374,No,DSL,No,No,Yes,One year,Yes
C06375,Yes,No,No internet service,No,Yes,Month-to-month,No
C06376,Yes,No,Yes,No,Yes,Two year,No
C06377,Yes,Fiber optic,No internet service,No,Yes,One year,Yes
C06378,Yes,DSL,No,No internet service,No,One year,No
C06379,Yes,Fiber optic,No,No,No internet service,Month-to-month,Yes
C06380,Yes,No,No,No internet service,No internet service,Two year,Yes
C06381,Yes,No,No,Yes,No internet service,One year,Yes
C06382,No,No,No internet service,No internet service,Yes,Month-to-month,No
C06383,Yes,No,No internet service,No,Yes,One year,Yes
C06384,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes
C06385,No,DSL,Yes,No,Yes,Two year,Yes
C06386,Yes,DSL,No,No,Yes,One year,Yes
C06387,Yes,DSL,No,No internet service,No,Month-to-month,No
C06388,Yes,DSL,No,No,No,Month-to-month,Yes
C06389,Yes,DSL,Yes,Yes,No internet service,Two year,Yes
C06390,Yes,Fiber optic,No,No internet service,Yes,Two year,Yes
C06391,Yes,No,No,No,No,Month-to-month,No
C06392,Yes,DSL,Yes,No,No,One year,Yes
C06393,Yes,No,Yes,No,No,Month-to-month,Yes
C06394,Yes,No,Yes,No,No,Month-to-month,Yes
C06395,Yes,DSL,No internet service,No,Yes,Two year,No
C06396,Yes,DSL,No,No,No,One year,No
C06397,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,Yes
C06398,Yes,No,Yes,No internet service,Yes,Month-to-month,No
C06399,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,No
C06400,Yes,DSL,Yes,Yes,No,Month-to-month,No
C06401,Yes,Fiber optic,No,Yes,No internet service,Two year,Yes
C06402,Yes,No,No,Yes,Yes,Month-to-month,Yes
C06403,Yes,DSL,Yes,No internet service,No,Month-to-month,No
C06404,Yes,Fiber optic,No internet service,Yes,Yes,Two year,Yes
C06405,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,Yes
C06406,Yes,DSL,No,No internet service,No,Month-to-month,No
C06407,Yes,No,No,No,No internet service,One year,No
C06408,Yes,DSL,Yes,Yes,Yes,Month-to-month,Yes
C06409,Yes,No,No,Yes,Yes,Month-to-month,No
C06410,Yes,Fiber optic,No,No,No internet service,One year,No
C06411,Yes,DSL,No internet service,No,No,Two year,No
C06412,Yes,Fiber optic,No,No,Yes,Two year,No
C06413,Yes,DSL,No,Yes,Yes,Month-to-month,Yes
C06414,Yes,DSL,Yes,No internet service,No internet service,One year,No
C06415,Yes,DSL,No,No internet service,No internet service,One year,No
C06416,Yes,No,No,No,No,Month-to-month,Yes
C06417,Yes,No,No internet service,No,Yes,Month-to-month,No
C06418,Yes,DSL,No,No,No,One year,No
C06419,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes
C06420,Yes,No,Yes,No internet service,Yes,Two year,Yes
C06421,Yes,Fiber optic,No,No,Yes,Month-to-month,No
C06422,Yes,DSL,No,Yes,Yes,Month-to-month,Yes
C06423,Yes,Fiber optic,No internet service,No internet service,Yes,Two year,Yes
C06424,Yes,Fiber optic,No,No internet service,No,Two year,Yes
C06425,Yes,DSL,Yes,Yes,No,Month-to-month,Yes
C06426,Yes,Fiber optic,No internet service,No,No internet service,One year,Yes
C06427,Yes,Fiber optic,Yes,No internet service,No internet service,Two year,Yes
C06428,Yes,Fiber optic,No,Yes,No internet service,Month-to-month,Yes
C06429,Yes,Fiber optic,No internet service,No internet service,Yes,One year,No
C06430,Yes,Fiber optic,No,No,No,One year,Yes
C06431,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,Yes
C06432,Yes,Fiber optic,No internet service,Yes,No,Two year,Yes
C06433,Yes,DSL,Yes,Yes,Yes,Two year,No
C06434,Yes,Fiber optic,No,No,No,Month-to-month,No
C06435,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes
C06436,Yes,Fiber optic,No,No,No,Two year,Yes
C06437,Yes,Fiber optic,No internet service,Yes,No,Month-to-month,Yes
C06438,Yes,Fiber optic,No internet service,No internet service,Yes,Month-to-month,Yes
C06439,Yes,Fiber optic,No,Yes,No internet service,One year,Yes
C06440,Yes,Fiber optic,Yes,No,Yes,One year,Yes
C06441,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,No
C06442,Yes,Fiber optic,Yes,No internet service,No,Month-to-month,No
C06443,Yes,Fiber optic,No,Yes,No,Two year,Yes
C06444,Yes,No,No,Yes,No internet service,Two year,Yes
C06445,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes
C06446,Yes,DSL,No,No,Yes,Month-to-month,No
C06447,Yes,No,Yes,Yes,No,Month-to-month,Yes
C06448,No,DSL,No internet service,No,No internet service,Month-to-month,No
C06449,Yes,Fiber optic,No internet service,Yes,Yes,Month-to-month,Yes
C06450,No,No,Yes,No internet service,Yes,One year,Yes
C06451,Yes,DSL,Yes,Yes,No internet service,Month-to-month,Yes
C06452,Yes,DSL,No internet service,Yes,No internet service,Two year,No
C06453,Yes,DSL,Yes,No,No internet service,Two year,Yes
C06454,Yes,No,No internet service,Yes,Yes,One year,Yes
C06455,Yes,Fiber optic,Yes,No,No internet service,Month-to-month,No
C06456,Yes,No,No,No,Yes,One year,No
C06457,Yes,DSL,No,No internet service,No,Month-to-month,No
C06458,Yes,DSL,No,Yes,Yes,Month-to-month,Yes
C06459,Yes,DSL,No internet service,Yes,No,One year,No
C06460,Yes,No,No internet service,Yes,No internet service,Two year,Yes
C06461,Yes,DSL,No,No,Yes,Two year,Yes
C06462,Yes,No,No,No,Yes,Month-to-month,Yes
C06463,Yes,Fiber optic,No,No,No,One year,Yes
C06464,Yes,No,No,No internet service,No internet service,Month-to-month,Yes
C06465,Yes,Fiber optic,Yes,No,No,One year,Yes
C06466,Yes,Fiber optic,No,No,No,Month-to-month,Yes
C06467,Yes,DSL,No,No,No internet service,One year,Yes
C06468,Yes,Fiber optic,Yes,No,No,Two year,Yes
C06469,Yes,Fiber optic,No,No,No,Month-to-month,Yes
C06470,Yes,DSL,No internet service,Yes,No,Two year,Yes
C06471,Yes,No,No internet service,Yes,Yes,One year,No
C06472,Yes,DSL,No,No internet service,Yes,One year,Yes
C06473,Yes,DSL,No internet service,No internet service,Yes,Month-to-month,Yes
C06474,Yes,Fiber optic,Yes,Yes,No,Month-to-month,No
C06475,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,No
C06476,Yes,DSL,No,No internet service,Yes,Month-to-month,No
C06477,Yes,No,No,No,Yes,One year,Yes
C06478,No,DSL,No internet service,Yes,No internet service,Month-to-month,No
C06479,Yes,Fiber optic,No internet service,No internet service,Yes,Month-to-month,Yes
C06480,Yes,DSL,No,No,No internet service,Two year,No
C06481,Yes,DSL,Yes,Yes,Yes,One year,Yes
C06482,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes
C06483,Yes,No,No,No internet service,No internet service,One year,Yes
C06484,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes
C06485,Yes,DSL,No internet service,No,No,One year,No
C06486,Yes,DSL,Yes,Yes,No,Month-to-month,Yes
C06487,Yes,No,No internet service,No,No,Month-to-month,No
C06488,Yes,DSL,No,No,Yes,Two year,Yes
C06489,No,Fiber optic,No,No,No,Month-to-month,Yes
C06490,Yes,DSL,Yes,No,Yes,Month-to-month,No
C06491,Yes,DSL,Yes,No,No,Month-to-month,No
C06492,Yes,DSL,No,No,Yes,Month-to-month,Yes
C06493,Yes,DSL,No internet service,No internet service,No,Two year,No
C06494,Yes,Fiber optic,No,No internet service,No internet service,Month-to-month,No
C06495,No,Fiber optic,No,No,Yes,Month-to-month,No
C06496,Yes,No,No,No internet service,No,Two year,Yes
C06497,Yes,DSL,Yes,No,No internet service,Month-to-month,No
C06498,No,Fiber optic,Yes,No,No,Month-to-month,Yes
C06499,Yes,Fiber optic,No internet service,No,No internet service,Month-to-month,Yes
C06500,Yes,DSL,No,Yes,Yes,Two year,Yes
C06501,Yes,DSL,No internet service,Yes,Yes,Month-to-month,Yes
C06502,Yes,DSL,No,No,Yes,One year,No
C06503,Yes,DSL,Yes,No,No internet service,One year,Yes
C06504,Yes,Fiber optic,No,No internet service,No,Month-to-month,Yes
C06505,Yes,DSL,No,No,Yes,One year,Yes
C06506,Yes,Fiber optic,No,No internet service,No,Two year,Yes
C06507,Yes,Fiber optic,Yes,Yes,Yes,One year,Yes
C06508,Yes,Fiber optic,Yes,Yes,No internet service,Two year,No
C06509,Yes,DSL,No,Yes,Yes,Month-to-month,Yes
C06510,Yes,Fiber optic,No,No,Yes,Month-to-month,No
C06511,Yes,Fiber optic,Yes,Yes,Yes,One year,No
C06512,Yes,No,No,Yes,No,Month-to-month,Yes
C06513,Yes,DSL,No,Yes,Yes,Month-to-month,Yes
C06514,Yes,DSL,No,No,No internet service,Month-to-month,Yes
C06515,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes
C06516,Yes,DSL,No internet service,Yes,No,Two year,Yes
C06517,Yes,DSL,Yes,Yes,No,Month-to-month,Yes
C06518,No,No,Yes,No,Yes,One year,Yes
C06519,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes
C06520,Yes,Fiber optic,Yes,No,Yes,One year,No
C06521,Yes,DSL,No,Yes,No,Month-to-month,Yes
C06522,Yes,DSL,Yes,Yes,Yes,Month-to-month,No
C06523,Yes,DSL,Yes,No,No,Month-to-month,Yes
C06524,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes
C06525,Yes,Fiber optic,Yes,No,No internet service,Month-to-month,No
C06526,Yes,Fiber optic,No,No internet service,No,One year,No
C06527,Yes,No,Yes,No internet service,No,Two year,No
C06528,No,No,Yes,No,Yes,One year,No
C06529,Yes,DSL,No internet service,No internet service,No internet service,Month-to-month,Yes
C06530,Yes,Fiber optic,No,No,Yes,One year,Yes
C06531,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes
C06532,Yes,No,No,Yes,No,One year,No
C06533,Yes,No,Yes,No,No internet service,One year,No
C06534,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,Yes
C06535,No,Fiber optic,Yes,No internet service,No internet service,One year,No
C06536,No,DSL,Yes,No,No,Month-to-month,Yes
C06537,Yes,Fiber optic,Yes,No,No,Month-to-month,No
C06538,Yes,Fiber optic,Yes,Yes,No,One year,Yes
C06539,Yes,Fiber optic,No,No,No,Two year,No
C06540,Yes,Fiber optic,Yes,Yes,No internet service,One year,Yes
C06541,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No
C06542,Yes,Fiber optic,No internet service,No,No,One year,Yes
C06543,Yes,No,No,No,No,Two year,No
C06544,Yes,DSL,No,Yes,No,Month-to-month,Yes
C06545,Yes,No,No,No internet service,No internet service,Month-to-month,No
C06546,Yes,Fiber optic,No,No,No,Month-to-month,No
C06547,Yes,Fiber optic,No,Yes,Yes,Two year,Yes
C06548,No,Fiber optic,No,No,No internet service,Month-to-month,Yes
C06549,Yes,Fiber optic,No internet service,No,Yes,One year,Yes
C06550,Yes,No,No,No,Yes,Month-to-month,Yes
C06551,Yes,DSL,Yes,No internet service,No,Month-to-month,Yes
C06552,Yes,No,Yes,Yes,Yes,Month-to-month,No
C06553,Yes,Fiber optic,Yes,No,No internet service,Month-to-month,No
C06554,Yes,Fiber optic,No,Yes,Yes,Two year,Yes
C06555,Yes,DSL,No internet service,Yes,Yes,Month-to-month,Yes
C06556,Yes,DSL,No,Yes,No,Month-to-month,No
C06557,Yes,DSL,No,Yes,Yes,Two year,No
C06558,Yes,DSL,No,No,No,Month-to-month,No
C06559,Yes,DSL,No,No internet service,Yes,One year,No
C06560,Yes,No,No,No internet service,No,Month-to-month,Yes
C06561,Yes,Fiber optic,No,No,No,Two year,No
C06562,Yes,No,No,No,No,Month-to-month,Yes
C06563,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes
C06564,Yes,Fiber optic,No,No,No internet service,One year,No
C06565,Yes,No,No,No,Yes,Month-to-month,No
C06566,Yes,DSL,No,No,No,Month-to-month,No
C06567,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,No
C06568,No,No,No,No,Yes,Month-to-month,Yes
C06569,Yes,No,No,Yes,Yes,One year,Yes
C06570,Yes,Fiber optic,No internet service,Yes,Yes,Month-to-month,No
C06571,Yes,No,No internet service,No internet service,No,One year,No
C06572,Yes,Fiber optic,No,No,No,Month-to-month,No
C06573,No,DSL,No internet service,No internet service,Yes,One year,No
C06574,Yes,DSL,No internet service,Yes,Yes,Month-to-month,Yes
C06575,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,No
C06576,Yes,DSL,No,No,No,One year,Yes
C06577,Yes,DSL,No,Yes,Yes,One year,Yes
C06578,No,DSL,No,No internet service,Yes,Two year,Yes
C06579,Yes,No,No internet service,No,No,Month-to-month,No
C06580,Yes,No,Yes,No,No,Two year,No
C06581,Yes,No,No,No,Yes,Two year,Yes
C06582,Yes,Fiber optic,No,Yes,No,Two year,Yes
C06583,Yes,No,No,No,No,Month-to-month,No
C06584,Yes,Fiber optic,No,Yes,No,Month-to-month,No
C06585,Yes,Fiber optic,No,No,Yes,One year,Yes
C06586,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes
C06587,Yes,DSL,Yes,No internet service,No internet service,One year,Yes
C06588,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes
C06589,Yes,Fiber optic,Yes,No internet service,Yes,One year,Yes
C06590,Yes,No,No,Yes,No,Month-to-month,Yes
C06591,Yes,DSL,No internet service,No,No,Two year,Yes
C06592,Yes,DSL,Yes,No,No internet service,One year,Yes
C06593,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes
C06594,Yes,DSL,Yes,Yes,No,Month-to-month,No
C06595,Yes,No,No,No,Yes,Month-to-month,Yes
C06596,Yes,Fiber optic,Yes,No,No,Two year,Yes
C06597,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes
C06598,Yes,Fiber optic,No internet service,No,No internet service,One year,Yes
C06599,Yes,Fiber optic,No,No,No,Month-to-month,Yes
C06600,Yes,DSL,Yes,No,No,One year,Yes
C06601,Yes,Fiber optic,Yes,Yes,No,Month-to-month,No
C06602,Yes,DSL,No internet service,No,Yes,Two year,Yes
C06603,Yes,Fiber optic,No,No internet service,Yes,One year,Yes
C06604,Yes,No,No internet service,No internet service,No,Two year,No
C06605,Yes,DSL,No,No,No,One year,No
C06606,Yes,Fiber optic,No,No,No internet service,Month-to-month,No
C06607,Yes,Fiber optic,No,No internet service,No,Month-to-month,No
C06608,Yes,Fiber optic,No,No,Yes,Month-to-month,No
C06609,Yes,Fiber optic,No internet service,Yes,No,Month-to-month,Yes
C06610,Yes,Fiber optic,Yes,No internet service,No,Month-to-month,No
C06611,Yes,Fiber optic,No,No internet service,No,Two year,No
C06612,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes
C06613,Yes,DSL,No internet service,No internet service,No,One year,Yes
C06614,Yes,Fiber optic,No,No,No internet service,Month-to-month,Yes
C06615,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,Yes
C06616,Yes,Fiber optic,No,No,No internet service,Month-to-month,Yes
C06617,Yes,No,No,No,Yes,Month-to-month,Yes
C06618,No,DSL,No internet service,No,No internet service,Two year,Yes
C06619,Yes,Fiber optic,No,Yes,Yes,One year,Yes
C06620,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes
C06621,Yes,Fiber optic,No,No,No,One year,Yes
C06622,Yes,No,Yes,Yes,Yes,Month-to-month,No
C06623,Yes,DSL,No,No internet service,Yes,Month-to-month,Yes
C06624,No,Fiber optic,No,Yes,No,Month-to-month,No
C06625,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,No
C06626,Yes,Fiber optic,No,No,Yes,Two year,Yes
C06627,No,No,Yes,No,No,Two year,Yes
C06628,No,No,No internet service,No internet service,No,One year,No
C06629,Yes,DSL,No internet service,No,Yes,Month-to-month,Yes
C06630,Yes,Fiber optic,No,No,No,Month-to-month,Yes
C06631,Yes,Fiber optic,No,Yes,No internet service,Month-to-month,No
C06632,Yes,Fiber optic,No,No,No,Month-to-month,No
C06633,Yes,DSL,No,No internet service,Yes,One year,Yes
C06634,Yes,No,Yes,No,No,Month-to-month,Yes
C06635,Yes,Fiber optic,No,Yes,Yes,Month-to-month,No
C06636,Yes,DSL,Yes,No internet service,No internet service,One year,Yes
C06637,Yes,DSL,No internet service,No,Yes,Month-to-month,No
C06638,Yes,Fiber optic,No internet service,No,No,One year,Yes
C06639,Yes,No,Yes,No internet service,No,One year,No
C06640,No,Fiber optic,No,No,No,One year,No
C06641,Yes,No,Yes,No,No internet service,Two year,No
C06642,Yes,Fiber optic,Yes,No,No,One year,No
C06643,No,Fiber optic,Yes,Yes,No internet service,One year,Yes
C06644,Yes,Fiber optic,No,Yes,No,One year,Yes
C06645,Yes,DSL,No internet service,No internet service,No internet service,Two year,No
C06646,Yes,DSL,Yes,No internet service,Yes,Month-to-month,Yes
C06647,Yes,Fiber optic,No internet service,Yes,No internet service,Month-to-month,Yes
C06648,Yes,DSL,No,Yes,No,Month-to-month,Yes
C06649,Yes,DSL,Yes,Yes,No internet service,One year,Yes
C06650,No,DSL,No,No,Yes,Month-to-month,Yes
C06651,Yes,DSL,No,No,No,Two year,Yes
C06652,Yes,DSL,No,No,No,One year,Yes
C06653,Yes,Fiber optic,No,Yes,No,Month-to-month,No
C06654,Yes,No,Yes,No,No,Month-to-month,Yes
C06655,Yes,Fiber optic,No,No,No internet service,One year,Yes
C06656,Yes,Fiber optic,No,Yes,No,Two year,Yes
C06657,Yes,DSL,No internet service,No,No,One year,No
C06658,Yes,DSL,No,No,No internet service,Month-to-month,Yes
C06659,Yes,No,Yes,No,No,Two year,Yes
C06660,Yes,Fiber optic,No internet service,No,No,Two year,Yes
C06661,Yes,No,Yes,No internet service,No,Two year,No
C06662,Yes,Fiber optic,Yes,No,No,One year,No
C06663,Yes,Fiber optic,No,No internet service,No internet service,Month-to-month,Yes
C06664,Yes,Fiber optic,Yes,No,Yes,Two year,Yes
C06665,Yes,DSL,No,Yes,Yes,Month-to-month,Yes
C06666,Yes,No,No,Yes,Yes,Month-to-month,Yes
C06667,Yes,DSL,No internet service,No,Yes,One year,Yes
C06668,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,No
