CustomerID,MonthlyCharges,TotalCharges,PaymentMethod,NumComplaints,Churn
C05167,90.74,4725.33,Electronic check,3,1
C05168,45.53,644.94,Electronic check,0,0
C05169,26.55,678.66,Electronic check,1,0
C05170,59.7,51.19,Mailed check,3,0
C05171,66.58,2904.61,Mailed check,0,0
C05172,31.88,992.12,Bank transfer,3,0
C05173,21.45,1314.89,Mailed check,0,0
C05174,77.13,1826.34,Mailed check,6,1
C05175,57.29,853.93,Electronic check,0,0
C05176,24.84,278.1,Bank transfer,2,0
C05177,18.0,293.92,Electronic check,1,1
C05178,82.66,2758.01,Electronic check,5,1
C05179,18.0,123.79,Mailed check,1,0
C05180,66.36,1902.46,Mailed check,1,0
C05181,20.31,1273.8,Mailed check,1,0
C05182,42.56,2323.96,Electronic check,2,0
C05183,46.57,2144.98,Mailed check,0,0
C05184,18.0,1157.83,Bank transfer,2,0
C05185,65.81,3664.41,Mailed check,1,0
C05186,95.6,4483.16,Electronic check,0,0
C05187,55.76,3492.87,Electronic check,0,0
C05188,27.56,251.95,Mailed check,2,0
C05189,67.96,4017.7,Mailed check,2,0
C05190,58.62,1245.81,Electronic check,1,0
C05191,71.88,3816.59,Electronic check,2,0
C05192,22.89,1506.35,Electronic check,0,0
C05193,23.85,867.92,Mailed check,2,0
C05194,81.49,566.24,Electronic check,3,1
C05195,56.52,1587.61,Credit card,5,1
C05196,57.28,1647.75,Electronic check,0,0
C05197,52.85,3531.98,Credit card,2,0
C05198,57.46,3876.45,Electronic check,3,0
C05199,50.67,2091.93,Credit card,2,0
C05200,49.52,3357.67,Electronic check,0,0
C05201,55.23,1701.01,Bank transfer,3,0
C05202,66.59,1996.52,Bank transfer,1,0
C05203,36.45,2192.31,Bank transfer,1,0
C05204,54.57,2618.3,Mailed check,0,0
C05205,19.25,720.16,Electronic check,3,0
C05206,20.76,697.69,Mailed check,1,0
C05207,73.39,3743.36,Mailed check,0,0
C05208,101.55,5500.12,Electronic check,2,0
C05209,65.11,2280.72,Mailed check,3,0
C05210,53.03,127.91,Credit card,4,1
C05211,83.47,676.67,Electronic check,0,0
C05212,70.53,794.5,Credit card,3,1
C05213,86.75,2869.95,Electronic check,2,0
C05214,36.46,1572.05,Bank transfer,0,0
C05215,72.6,4215.85,Mailed check,3,0
C05216,72.43,1221.38,Electronic check,7,1
C05217,63.69,3567.13,Electronic check,1,0
C05218,25.56,1236.16,Bank transfer,0,0
C05219,18.0,66.61,Credit card,1,0
C05220,80.96,2036.08,Bank transfer,5,1
C05221,74.27,1643.14,Mailed check,3,0
C05222,73.29,4623.9,Bank transfer,5,1
C05223,60.51,3986.0,Electronic check,2,0
C05224,18.0,1081.5,Bank transfer,1,0
C05225,55.2,2126.79,Bank transfer,3,0
C05226,83.75,2930.73,Credit card,0,0
C05227,84.35,1930.04,Bank transfer,3,0
C05228,118.0,6481.69,Bank transfer,1,0
C05229,50.07,366.13,Electronic check,2,0
C05230,111.59,2233.74,Electronic check,2,0
C05231,55.1,546.13,Electronic check,1,1
C05232,73.66,2637.01,Electronic check,0,0
C05233,51.56,1142.04,Electronic check,6,1
C05234,93.24,1410.77,Credit card,2,1
C05235,24.46,658.96,Electronic check,0,0
C05236,32.5,2020.59,Electronic check,3,0
C05237,87.71,3518.34,Mailed check,3,0
C05238,75.1,4449.35,Mailed check,3,1
C05239,18.8,1204.43,Electronic check,3,0
C05240,61.14,3959.98,Electronic check,2,0
C05241,24.36,600.72,Mailed check,3,0
C05242,99.27,6254.76,Bank transfer,2,0
C05243,97.38,6320.33,Bank transfer,5,1
C05244,76.3,5258.77,Electronic check,3,0
C05245,53.6,1354.16,Electronic check,7,1
C05246,65.9,1091.25,Credit card,1,1
C05247,76.08,3179.4,Credit card,0,0
C05248,116.35,7781.41,Electronic check,3,0
C05249,106.89,6865.66,Bank transfer,1,0
C05250,84.22,3454.51,Mailed check,3,0
C05251,51.46,570.46,Bank transfer,7,1
C05252,58.62,1741.72,Electronic check,2,0
C05253,68.74,3495.88,Electronic check,3,0
C05254,73.8,2900.5,Bank transfer,1,0
C05255,49.62,1241.29,Mailed check,3,0
C05256,26.55,649.91,Electronic check,2,0
C05257,61.89,276.79,Mailed check,1,0
C05258,68.23,1438.5,Electronic check,3,1
C05259,86.43,4129.42,Credit card,4,1
C05260,68.3,1231.06,Mailed check,3,1
C05261,90.04,6398.18,Mailed check,7,1
C05262,47.08,337.55,Bank transfer,2,0
C05263,47.36,1980.73,Electronic check,0,0
C05264,103.99,3747.23,Electronic check,0,0
C05265,57.2,3430.77,Credit card,0,0
C05266,84.39,5385.58,Mailed check,2,1
C05267,77.68,3032.97,Credit card,2,0
C05268,85.24,3850.91,Mailed check,0,0
C05269,89.09,4464.86,Mailed check,1,0
C05270,47.92,1786.58,Electronic check,0,0
C05271,97.56,1349.49,Mailed check,2,0
C05272,100.44,3114.68,Mailed check,1,0
C05273,19.15,312.5,Electronic check,3,0
C05274,25.86,818.28,Electronic check,3,0
C05275,79.11,3514.29,Bank transfer,0,0
C05276,58.71,882.43,Electronic check,0,0
C05277,63.9,1162.32,Electronic check,1,1
C05278,83.88,4961.48,Bank transfer,0,0
C05279,27.71,747.22,Mailed check,2,1
C05280,81.16,1243.66,Credit card,5,1
C05281,43.57,2218.65,Bank transfer,0,0
C05282,21.66,1061.19,Electronic check,1,0
C05283,28.33,1674.55,Mailed check,1,0
C05284,52.65,2861.43,Bank transfer,1,0
C05285,97.36,6884.04,Bank transfer,1,0
C05286,102.78,4208.07,Bank transfer,2,0
C05287,76.09,1619.79,Credit card,1,1
C05288,18.0,1133.35,Bank transfer,3,0
C05289,64.47,1221.83,Electronic check,1,1
C05290,53.24,1102.24,Electronic check,3,0
C05291,45.75,2698.61,Mailed check,0,0
C05292,31.09,1963.06,Mailed check,0,0
C05293,43.48,1101.37,Electronic check,1,0
C05294,98.16,5100.89,Bank transfer,2,0
C05295,36.22,2421.08,Mailed check,1,0
C05296,28.69,1639.29,Mailed check,1,0
C05297,54.49,46.98,Electronic check,2,0
C05298,62.18,2973.02,Electronic check,2,0
C05299,25.45,313.24,Mailed check,0,0
C05300,86.11,5272.82,Electronic check,0,0
C05301,55.71,274.06,Credit card,6,1
C05302,59.71,4181.79,Mailed check,3,0
C05303,26.23,332.66,Bank transfer,2,0
C05304,18.0,564.12,Bank transfer,3,0
C05305,83.55,1410.69,Electronic check,1,0
C05306,54.35,3124.93,Mailed check,6,1
C05307,91.32,2546.92,Bank transfer,2,0
C05308,59.15,3146.32,Credit card,0,0
C05309,21.74,103.3,Mailed check,2,0
C05310,70.83,2318.19,Electronic check,1,1
C05311,82.66,5383.9,Mailed check,6,1
C05312,55.15,3662.54,Credit card,2,0
C05313,34.5,546.11,Electronic check,2,0
C05314,79.71,2315.02,Mailed check,1,0
C05315,76.21,2282.15,Mailed check,1,0
C05316,76.06,3126.72,Mailed check,2,0
C05317,78.07,3069.33,Credit card,2,0
C05318,66.44,551.72,Credit card,1,0
C05319,76.97,4231.38,Mailed check,1,0
C05320,50.17,833.27,Credit card,1,1
C05321,79.25,1827.06,Electronic check,6,1
C05322,59.89,3592.75,Mailed check,2,0
C05323,28.95,1427.27,Electronic check,1,0
C05324,66.11,1894.8,Electronic check,0,0
C05325,41.45,2680.7,Credit card,2,0
C05326,64.62,1826.57,Credit card,1,0
C05327,93.34,3830.28,Credit card,3,0
C05328,52.72,925.01,Credit card,2,0
C05329,58.45,843.96,Electronic check,0,0
C05330,66.31,2314.62,Electronic check,1,0
C05331,88.91,3563.53,Electronic check,1,0
C05332,33.9,1956.0,Mailed check,2,0
C05333,85.23,2391.32,Credit card,3,0
C05334,57.55,3708.99,Credit card,0,0
C05335,59.17,2629.26,Bank transfer,2,0
C05336,54.38,302.36,Credit card,3,0
C05337,92.28,4880.91,Credit card,6,1
C05338,35.3,1459.65,Bank transfer,1,0
C05339,93.79,2592.13,Credit card,3,0
C05340,53.83,1836.44,Credit card,2,0
C05341,26.71,624.12,Mailed check,2,0
C05342,81.05,3541.56,Electronic check,2,0
C05343,76.16,3105.63,Electronic check,1,0
C05344,41.52,1325.28,Credit card,3,0
C05345,74.17,1552.28,Electronic check,0,0
C05346,69.27,2024.83,Electronic check,3,0
C05347,63.13,2287.33,Bank transfer,2,0
C05348,18.0,570.98,Electronic check,3,0
C05349,39.0,836.79,Credit card,2,0
C05350,76.15,3194.84,Electronic check,2,0
C05351,71.35,1201.19,Credit card,2,0
C05352,18.1,658.51,Mailed check,7,1
C05353,18.0,169.92,Mailed check,0,0
C05354,65.07,2167.08,Mailed check,1,0
C05355,67.29,3761.51,Mailed check,6,1
C05356,63.66,3738.43,Electronic check,1,0
C05357,66.18,3311.18,Credit card,0,0
C05358,92.28,4903.97,Bank transfer,0,0
C05359,18.0,85.66,Electronic check,6,1
C05360,82.3,2031.72,Mailed check,1,0
C05361,62.17,2948.39,Credit card,0,0
C05362,42.67,2416.45,Credit card,3,0
C05363,40.07,1672.38,Mailed check,1,0
C05364,85.0,5147.18,Bank transfer,2,0
C05365,64.33,1297.27,Bank transfer,3,0
C05366,51.39,565.65,Electronic check,1,0
C05367,64.21,459.33,Electronic check,3,0
C05368,97.29,4069.96,Credit card,1,1
C05369,97.77,4705.83,Mailed check,2,0
C05370,55.72,1198.48,Electronic check,2,0
C05371,52.14,2874.11,Bank transfer,2,0
C05372,47.07,2503.86,Electronic check,1,0
C05373,22.39,552.9,Credit card,3,0
C05374,51.54,885.14,Credit card,3,1
C05375,28.0,1505.54,Bank transfer,3,0
C05376,75.63,3609.56,Bank transfer,3,0
C05377,59.9,762.53,Electronic check,1,0
C05378,52.14,993.46,Mailed check,0,0
C05379,31.99,1119.27,Credit card,1,0
C05380,23.86,855.43,Mailed check,2,0
C05381,108.84,1294.71,Electronic check,3,0
C05382,87.35,5924.71,Mailed check,0,0
C05383,69.54,1942.67,Electronic check,3,0
C05384,34.38,997.82,Mailed check,3,0
C05385,37.78,192.02,Credit card,0,0
C05386,58.63,3672.36,Mailed check,2,0
C05387,54.89,938.65,Credit card,0,0
C05388,87.21,6187.07,Mailed check,2,0
C05389,77.5,2818.86,Mailed check,0,0
C05390,92.3,5805.75,Mailed check,0,0
C05391,91.13,1178.6,Bank transfer,4,1
C05392,46.9,585.03,Bank transfer,3,0
C05393,35.69,2017.22,Electronic check,3,0
C05394,48.68,2848.27,Electronic check,1,0
C05395,24.86,975.05,Mailed check,1,0
C05396,35.87,110.99,Bank transfer,1,0
C05397,23.11,1545.08,Electronic check,3,1
C05398,70.32,1929.29,Electronic check,0,0
C05399,33.46,2248.32,Bank transfer,3,0
C05400,64.5,4005.52,Mailed check,2,0
C05401,19.1,1176.07,Bank transfer,1,0
C05402,64.67,3188.83,Electronic check,3,0
C05403,79.92,3838.39,Credit card,1,0
C05404,91.88,3488.37,Credit card,0,0
C05405,56.49,127.33,Electronic check,3,0
C05406,18.44,518.26,Electronic check,1,0
C05407,59.05,3040.7,Mailed check,3,0
C05408,56.92,3306.29,Electronic check,3,0
C05409,46.5,1873.13,Electronic check,0,0
C05410,74.3,3770.98,Credit card,2,0
C05411,21.15,76.54,Bank transfer,5,1
C05412,28.18,951.72,Credit card,6,1
C05413,57.53,2149.92,Credit card,0,0
C05414,76.87,4899.78,Electronic check,1,0
C05415,59.44,1383.54,Credit card,1,0
C05416,59.23,1034.48,Mailed check,0,0
C05417,18.0,451.99,Mailed check,0,0
C05418,32.55,428.94,Mailed check,5,1
C05419,70.76,2825.52,Bank transfer,3,0
C05420,47.23,2152.03,Mailed check,2,0
C05421,54.19,3091.04,Electronic check,0,0
C05422,55.53,3880.29,Mailed check,0,0
C05423,73.25,434.26,Bank transfer,2,0
C05424,44.76,782.32,Mailed check,2,0
C05425,18.0,413.12,Credit card,1,0
C05426,49.23,877.83,Credit card,3,0
C05427,20.77,1219.24,Mailed check,1,0
C05428,67.15,650.63,Bank transfer,0,0
C05429,39.08,138.81,Credit card,1,0
C05430,47.51,2919.3,Bank transfer,0,0
C05431,59.44,4069.01,Mailed check,0,0
C05432,28.09,480.26,Bank transfer,0,0
C05433,88.17,2106.08,Mailed check,3,0
C05434,58.72,2126.58,Electronic check,2,0
C05435,58.92,2269.85,Bank transfer,1,0
C05436,63.76,4552.3,Electronic check,1,0
C05437,94.32,2754.46,Electronic check,0,0
C05438,39.58,21.34,Mailed check,2,0
C05439,83.22,2600.67,Mailed check,2,0
C05440,77.49,3090.57,Electronic check,3,0
C05441,83.87,3080.27,Credit card,2,0
C05442,68.9,2560.06,Credit card,1,0
C05443,87.36,5757.17,Mailed check,2,0
C05444,77.3,4480.5,Bank transfer,0,0
C05445,20.89,389.52,Credit card,2,1
C05446,102.97,2692.79,Electronic check,3,1
C05447,67.7,3243.46,Electronic check,0,0
C05448,43.28,1301.21,Bank transfer,2,0
C05449,104.16,3247.48,Mailed check,0,0
C05450,66.7,785.94,Electronic check,2,1
C05451,61.45,1135.9,Bank transfer,3,0
C05452,118.0,6244.18,Credit card,5,1
C05453,27.37,1635.82,Electronic check,2,0
C05454,24.09,1346.49,Mailed check,3,1
C05455,54.39,1241.85,Credit card,6,1
C05456,43.28,418.25,Bank transfer,1,0
C05457,22.91,271.59,Credit card,1,0
C05458,80.49,2236.51,Mailed check,3,0
C05459,23.93,889.99,Bank transfer,0,0
C05460,35.91,2308.99,Electronic check,3,0
C05461,20.51,1327.67,Electronic check,0,0
C05462,63.5,68.54,Electronic check,4,1
C05463,98.07,5003.44,Credit card,3,0
C05464,70.43,1500.86,Bank transfer,1,0
C05465,68.66,1044.23,Mailed check,2,0
C05466,64.66,2613.87,Bank transfer,2,0
C05467,62.05,170.5,Credit card,2,0
C05468,68.0,1614.72,Bank transfer,3,1
C05469,18.23,707.25,Electronic check,4,1
C05470,24.93,510.91,Electronic check,3,0
C05471,37.9,1607.08,Electronic check,2,0
C05472,28.37,933.74,Bank transfer,3,1
C05473,25.31,1412.8,Credit card,1,0
C05474,36.41,481.59,Mailed check,2,0
C05475,34.53,163.95,Bank transfer,2,0
C05476,44.49,1694.74,Bank transfer,2,0
C05477,22.13,403.3,Electronic check,3,0
C05478,92.78,4717.48,Mailed check,1,0
C05479,56.62,384.87,Electronic check,3,0
C05480,82.93,3382.92,Mailed check,3,0
C05481,50.75,3585.29,Electronic check,3,0
C05482,79.24,529.07,Credit card,0,0
C05483,98.42,2174.76,Mailed check,4,1
C05484,50.2,3017.81,Credit card,2,1
C05485,60.07,2274.15,Mailed check,3,0
C05486,79.48,1048.39,Credit card,3,1
C05487,90.69,1480.65,Electronic check,3,0
C05488,59.48,3257.27,Electronic check,5,1
C05489,90.85,5637.06,Electronic check,5,1
C05490,92.26,2403.09,Credit card,3,0
C05491,33.66,1131.65,Electronic check,0,0
C05492,81.96,4563.75,Electronic check,2,0
C05493,27.19,402.42,Mailed check,4,1
C05494,38.38,582.55,Credit card,2,0
C05495,25.51,1403.56,Bank transfer,3,0
C05496,67.5,951.58,Electronic check,1,0
C05497,77.61,4316.79,Mailed check,2,0
C05498,63.78,2291.79,Mailed check,3,0
C05499,98.77,7013.44,Credit card,4,1
C05500,70.79,213.55,Mailed check,1,0
C05501,66.73,4559.35,Electronic check,2,1
C05502,52.64,847.63,Electronic check,0,0
C05503,91.6,243.76,Credit card,6,1
C05504,67.05,3451.23,Mailed check,1,0
C05505,88.32,3377.04,Electronic check,0,0
C05506,50.98,3063.86,Bank transfer,1,1
C05507,52.78,415.6,Credit card,3,0
C05508,87.84,511.17,Credit card,5,1
C05509,28.25,1193.15,Electronic check,1,0
C05510,75.24,4744.73,Electronic check,3,0
C05511,33.31,976.53,Mailed check,2,0
C05512,55.72,3192.58,Electronic check,3,0
C05513,80.03,5210.53,Bank transfer,2,0
C05514,74.16,4589.04,Bank transfer,2,0
C05515,50.61,1868.69,Credit card,3,0
C05516,61.04,3064.78,Bank transfer,0,0
C05517,74.75,2858.17,Credit card,0,0
C05518,94.05,4535.75,Credit card,1,0
C05519,80.73,3294.01,Electronic check,0,0
C05520,40.38,1537.99,Credit card,1,0
C05521,42.97,1358.98,Mailed check,1,1
C05522,43.53,2043.48,Electronic check,0,0
C05523,50.39,2715.75,Bank transfer,2,0
C05524,42.1,2778.59,Bank transfer,3,0
C05525,49.04,2176.21,Credit card,3,0
C05526,18.0,126.99,Electronic check,3,0
C05527,80.35,3414.12,Credit card,3,1
C05528,68.56,1601.94,Electronic check,6,1
C05529,52.86,73.46,Electronic check,2,0
C05530,47.48,291.02,Mailed check,2,1
C05531,98.74,4123.68,Mailed check,3,0
C05532,87.53,5959.07,Electronic check,6,1
C05533,24.8,863.91,Credit card,2,0
C05534,54.23,1758.21,Electronic check,2,0
C05535,90.5,657.35,Credit card,2,0
C05536,48.64,2325.08,Electronic check,0,0
C05537,57.36,232.66,Credit card,0,0
C05538,72.63,4332.02,Electronic check,2,0
C05539,18.0,1032.6,Electronic check,0,0
C05540,62.21,4413.22,Mailed check,0,0
C05541,54.17,1105.78,Mailed check,1,0
C05542,34.22,442.89,Electronic check,1,0
C05543,30.88,681.7,Credit card,3,1
C05544,69.47,3984.39,Electronic check,0,0
C05545,19.45,307.19,Electronic check,2,0
C05546,88.14,5626.37,Credit card,3,0
C05547,38.49,424.87,Electronic check,0,0
C05548,87.55,368.74,Credit card,2,0
C05549,51.33,807.32,Credit card,0,0
C05550,29.17,1579.9,Electronic check,1,0
C05551,84.27,3611.23,Credit card,3,0
C05552,19.48,463.41,Mailed check,3,0
C05553,69.82,3273.61,Electronic check,0,0
C05554,72.56,3412.25,Electronic check,3,0
C05555,53.93,2156.91,Electronic check,2,0
C05556,65.9,2432.11,Credit card,2,0
C05557,87.22,699.13,Bank transfer,3,1
C05558,72.94,1372.34,Bank transfer,0,0
C05559,75.8,2889.82,Mailed check,0,0
C05560,38.55,376.03,Credit card,2,1
C05561,50.58,1735.45,Mailed check,1,0
C05562,61.95,529.21,Electronic check,3,0
C05563,53.64,3005.0,Electronic check,0,0
C05564,18.0,153.18,Credit card,7,1
C05565,80.65,588.85,Electronic check,3,0
C05566,92.01,4221.25,Credit card,7,1
C05567,46.32,763.82,Credit card,3,0
C05568,82.5,2070.49,Electronic check,1,0
C05569,35.93,860.34,Credit card,2,0
C05570,82.85,1295.5,Mailed check,0,0
C05571,21.89,1208.14,Credit card,0,0
C05572,18.0,898.5,Mailed check,1,0
C05573,84.07,1431.58,Mailed check,2,1
C05574,72.28,3558.19,Bank transfer,3,0
C05575,61.56,3166.44,Bank transfer,0,0
C05576,53.03,2073.92,Electronic check,5,1
C05577,43.65,1800.17,Mailed check,3,0
C05578,76.15,5093.68,Mailed check,3,0
C05579,69.77,2364.73,Bank transfer,0,0
C05580,18.0,484.1,Electronic check,3,0
C05581,62.64,2445.88,Credit card,4,1
C05582,67.66,4073.45,Mailed check,0,0
C05583,63.52,3258.87,Mailed check,2,0
C05584,23.77,129.7,Credit card,1,0
C05585,53.89,1806.28,Mailed check,1,0
C05586,29.77,1601.59,Bank transfer,3,0
C05587,32.78,532.39,Bank transfer,1,0
C05588,68.34,4833.3,Electronic check,3,0
C05589,64.08,3704.68,Credit card,7,1
C05590,59.91,3640.16,Credit card,3,0
C05591,52.59,309.76,Credit card,2,0
C05592,71.59,3033.49,Electronic check,6,1
C05593,24.32,929.24,Mailed check,0,0
C05594,20.55,936.02,Mailed check,1,0
C05595,40.76,2488.65,Electronic check,7,1
C05596,71.4,1885.86,Bank transfer,1,0
C05597,111.5,4204.65,Mailed check,1,0
C05598,93.79,4519.09,Mailed check,1,0
C05599,96.14,5189.48,Bank transfer,5,1
C05600,18.0,988.52,Bank transfer,1,0
C05601,89.06,2135.34,Credit card,3,0
C05602,47.28,3341.94,Credit card,2,0
C05603,78.02,50.69,Mailed check,0,0
C05604,52.17,1822.58,Credit card,2,0
C05605,36.6,1601.82,Bank transfer,2,0
C05606,21.61,111.55,Electronic check,0,0
C05607,49.14,1634.34,Electronic check,2,0
C05608,82.69,3577.96,Electronic check,0,0
C05609,18.0,807.29,Electronic check,2,0
C05610,83.01,745.43,Mailed check,2,0
C05611,85.66,1721.1,Bank transfer,4,1
C05612,18.0,299.42,Mailed check,3,0
C05613,47.26,2155.92,Credit card,7,1
C05614,92.92,2263.05,Electronic check,6,1
C05615,61.35,2534.97,Electronic check,1,0
C05616,56.35,2899.82,Credit card,3,0
C05617,19.01,1068.35,Electronic check,1,0
C05618,99.32,1426.42,Bank transfer,0,0
C05619,71.46,4628.51,Mailed check,3,0
C05620,46.06,514.76,Electronic check,0,0
C05621,18.0,24.81,Electronic check,2,0
C05622,31.22,114.22,Credit card,3,0
C05623,94.44,1438.62,Mailed check,0,0
C05624,57.85,3661.31,Bank transfer,3,0
C05625,62.11,921.68,Mailed check,0,0
C05626,68.92,3444.42,Electronic check,1,0
C05627,72.9,2192.73,Mailed check,1,0
C05628,75.13,239.74,Mailed check,3,0
C05629,55.17,1757.91,Mailed check,3,1
C05630,62.3,192.69,Bank transfer,3,0
C05631,83.79,2877.51,Bank transfer,5,1
C05632,23.92,953.72,Bank transfer,1,0
C05633,78.21,2974.91,Credit card,1,0
C05634,59.81,1268.26,Credit card,0,0
C05635,54.5,2986.11,Electronic check,3,0
C05636,61.12,2610.33,Credit card,1,0
C05637,50.47,966.87,Mailed check,1,1
C05638,63.96,1994.51,Bank transfer,2,0
C05639,46.56,370.86,Bank transfer,1,0
C05640,58.35,3838.51,Mailed check,7,1
C05641,62.69,3376.18,Credit card,2,0
C05642,92.0,1937.31,Electronic check,1,1
C05643,38.95,1846.09,Electronic check,3,0
C05644,22.51,1123.81,Bank transfer,1,0
C05645,60.2,2680.26,Mailed check,0,0
C05646,69.1,246.37,Electronic check,2,1
C05647,65.19,4118.38,Bank transfer,1,0
C05648,18.46,1270.94,Mailed check,1,0
C05649,50.38,3544.4,Electronic check,2,0
C05650,23.11,1584.69,Electronic check,3,0
C05651,66.18,4361.17,Electronic check,0,0
C05652,85.97,4544.89,Mailed check,2,0
C05653,82.16,405.95,Bank transfer,3,0
C05654,82.93,2794.87,Bank transfer,2,0
C05655,49.07,917.85,Bank transfer,1,0
C05656,18.0,296.73,Electronic check,3,0
C05657,19.99,1159.2,Credit card,1,0
C05658,49.9,2883.29,Credit card,2,0
C05659,68.23,2620.69,Electronic check,2,0
C05660,58.82,3115.66,Bank transfer,1,0
C05661,68.91,714.71,Electronic check,3,0
C05662,82.71,1336.81,Electronic check,0,0
C05663,77.63,4785.87,Mailed check,4,1
C05664,51.34,1674.39,Electronic check,3,0
C05665,28.68,1094.86,Bank transfer,0,0
C05666,58.46,1938.61,Mailed check,2,0
C05667,34.78,559.82,Electronic check,0,0
C05668,19.22,1137.17,Bank transfer,2,0
C05669,80.69,4355.32,Mailed check,3,0
C05670,77.27,3797.03,Electronic check,3,1
C05671,23.93,620.59,Bank transfer,0,0
C05672,60.76,2788.17,Mailed check,0,0
C05673,69.48,4728.28,Bank transfer,3,0
C05674,53.72,2539.98,Bank transfer,2,0
C05675,50.42,1804.92,Mailed check,3,0
C05676,81.34,1606.82,Electronic check,1,0
C05677,69.42,2656.85,Bank transfer,3,1
C05678,85.21,2256.25,Credit card,2,0
C05679,18.0,765.53,Mailed check,3,0
C05680,43.33,173.51,Credit card,0,0
C05681,74.81,1065.05,Credit card,1,0
C05682,92.27,5171.44,Bank transfer,3,0
C05683,93.38,2603.1,Electronic check,0,0
C05684,66.57,2079.74,Bank transfer,1,1
C05685,23.79,911.93,Electronic check,2,1
C05686,32.37,1049.23,Electronic check,3,0
C05687,23.22,1244.69,Bank transfer,2,0
C05688,65.4,1153.32,Bank transfer,3,0
C05689,67.41,3654.6,Credit card,5,1
C05690,40.32,636.35,Bank transfer,0,0
C05691,92.82,2498.26,Mailed check,6,1
C05692,74.91,3165.9,Bank transfer,0,0
C05693,42.12,2614.16,Credit card,2,0
C05694,20.49,320.89,Bank transfer,1,1
C05695,67.67,2822.26,Mailed check,3,0
C05696,24.83,120.58,Bank transfer,2,0
C05697,18.0,117.25,Bank transfer,0,0
C05698,101.13,5537.07,Credit card,2,0
C05699,56.42,2914.94,Electronic check,6,1
C05700,52.36,1429.58,Electronic check,1,0
C05701,112.12,5027.88,Mailed check,3,0
C05702,67.9,1860.44,Bank transfer,2,0
C05703,80.04,1585.48,Electronic check,0,0
C05704,101.16,3158.45,Credit card,2,0
C05705,78.19,1813.83,Credit card,2,0
C05706,55.78,3236.39,Credit card,3,0
C05707,62.29,1872.37,Bank transfer,1,0
C05708,53.44,1231.03,Bank transfer,3,0
C05709,33.78,1339.26,Mailed check,3,0
C05710,71.24,3802.42,Credit card,0,0
C05711,43.88,870.09,Electronic check,3,0
C05712,109.04,7308.53,Electronic check,2,0
C05713,71.87,2395.04,Credit card,3,0
C05714,97.91,4589.59,Mailed check,2,0
C05715,94.0,6349.91,Bank transfer,3,1
C05716,68.89,2084.7,Mailed check,2,0
C05717,80.43,1207.28,Electronic check,1,0
C05718,18.77,986.58,Electronic check,0,0
C05719,59.2,53.86,Electronic check,3,0
C05720,76.22,2488.94,Electronic check,0,0
C05721,63.42,4431.62,Mailed check,1,0
C05722,76.53,2334.27,Bank transfer,1,0
C05723,19.05,958.31,Mailed check,0,0
C05724,68.93,2618.47,Credit card,1,0
C05725,69.99,1113.69,Electronic check,0,0
C05726,64.08,1455.22,Mailed check,1,0
C05727,18.0,694.51,Credit card,2,0
C05728,37.93,295.61,Bank transfer,1,0
C05729,22.84,711.6,Electronic check,1,0
C05730,69.09,2074.45,Mailed check,0,0
C05731,19.19,1153.82,Electronic check,1,0
C05732,28.44,221.81,Bank transfer,2,0
C05733,75.84,4537.97,Mailed check,2,1
C05734,27.31,855.85,Bank transfer,0,0
C05735,37.99,1754.17,Mailed check,2,0
C05736,22.9,910.19,Electronic check,3,0
C05737,94.36,2070.59,Electronic check,1,0
C05738,100.74,6753.83,Electronic check,2,0
C05739,44.81,723.97,Electronic check,2,0
C05740,58.55,163.9,Electronic check,1,0
C05741,62.78,3406.31,Electronic check,3,0
C05742,77.24,3462.3,Bank transfer,1,0
C05743,18.69,1206.39,Electronic check,3,1
C05744,53.75,1741.62,Credit card,0,0
C05745,43.25,70.05,Electronic check,1,0
C05746,65.91,100.39,Mailed check,1,0
C05747,72.34,2246.67,Electronic check,3,0
C05748,47.4,858.3,Bank transfer,3,0
C05749,76.93,5068.31,Electronic check,4,1
C05750,59.13,536.34,Electronic check,1,0
C05751,29.59,1839.28,Bank transfer,3,0
C05752,80.15,1305.87,Mailed check,2,0
C05753,66.14,611.97,Mailed check,2,0
C05754,79.73,1574.67,Credit card,7,1
C05755,43.75,456.12,Mailed check,0,0
C05756,54.75,1576.69,Bank transfer,2,0
C05757,24.15,583.07,Bank transfer,2,0
C05758,69.18,2630.02,Credit card,0,0
C05759,61.0,2356.55,Mailed check,3,0
C05760,83.09,73.44,Electronic check,3,1
C05761,62.52,568.16,Electronic check,1,0
C05762,35.29,414.28,Electronic check,4,1
C05763,53.74,753.3,Electronic check,4,1
C05764,51.71,380.69,Electronic check,1,0
C05765,55.79,1269.52,Electronic check,5,1
C05766,56.64,2282.35,Electronic check,2,0
C05767,85.07,1869.76,Electronic check,3,0
C05768,49.65,1188.1,Electronic check,4,1
C05769,74.32,2498.95,Electronic check,0,0
C05770,64.15,2516.72,Bank transfer,1,0
C05771,27.65,702.08,Electronic check,1,0
C05772,75.89,1192.86,Mailed check,2,0
C05773,55.88,1657.28,Bank transfer,0,0
C05774,49.16,128.95,Electronic check,1,0
C05775,60.04,2113.94,Bank transfer,1,0
C05776,21.78,1445.34,Credit card,2,0
C05777,85.9,2524.66,Credit card,5,1
C05778,25.62,195.75,Mailed check,3,0
C05779,75.65,3858.59,Mailed check,1,0
C05780,85.01,856.82,Mailed check,5,1
